True Distance;Estimated Distance
0.008331216220465398;0.008581187576055527
0.006938239857825762;0.006938964128494263
0.003209418593607282;0.0032254159450531006
0.0023364542294265636;0.0023540258407592773
0.0016988024643852723;0.0017084777355194092
0.0005690372411813457;0.0005709826946258545
0.015025301680116166;0.015159636735916138
0.00069329072298456;0.0006957054138183594
0.00615546427529666;0.006190091371536255
0.0028807025216725044;0.002881079912185669
0.01184297477994078;0.0118580162525177
0.004441125494195351;0.004462718963623047
0.016156227487277196;0.01655694842338562
0.0033877459715881963;0.0034429430961608887
0.0024720037756319835;0.0025124549865722656
0.004434704166402076;0.004518091678619385
0.006354615911122478;0.006393462419509888
0.009623841734431227;0.00972650945186615
0.0005607243168918829;0.0005617141723632812
0.0049807899707778325;0.004984825849533081
0.01319295106645279;0.013312935829162598
0.012614332467510364;0.012653917074203491
0.0009840060528285473;0.0009860992431640625
0.006884490819803689;0.006938368082046509
0.014569079112633177;0.014779120683670044
0.0007633067658864506;0.0007638931274414062
0.010800480660206458;0.010952770709991455
0.0006230810291946052;0.0006267428398132324
0.0028621874361632175;0.002862006425857544
0.0009534422424321973;0.0009546279907226562
0.0066026842443898445;0.0066099464893341064
0.007322859699209707;0.007348090410232544
0.021024274598107986;0.021286696195602417
0.0034731181003566677;0.0034857094287872314
0.010326965783485702;0.010328195989131927
2.3108321854055936e-05;2.384185791015625e-05
0.02378784190057083;0.023789435625076294
0.0011572910086398804;0.0011577606201171875
0.00954618644688801;0.009625598788261414
0.01154744221440316;0.011692345142364502
0.010071352878557921;0.010231755673885345
0.008993006877896965;0.008993178606033325
0.01564419157169791;0.01591050624847412
0.00434794299035033;0.004452913999557495
0.0007286572005110245;0.0007375180721282959
0.00998186780178502;0.010363161563873291
0.0042508566955778825;0.004260063171386719
0.002146945534519276;0.0021477043628692627
0.002483975168185035;0.0025105923414230347
0.006086837135325937;0.00613856315612793
0.010552532293043062;0.010563880205154419
0.0037865707757952674;0.0037870705127716064
0.020144334409830905;0.020384028553962708
0.001006651604106471;0.001007080078125
0.0019660833924822433;0.0019692182540893555
0.001874659037958938;0.001894429326057434
0.007388406883872586;0.007444217801094055
0.015380436114890952;0.01605287194252014
0.005100684581676937;0.005102187395095825
0.000759143558396493;0.0007598996162414551
0.016175407254308667;0.01631256937980652
0.004246834377746128;0.004248619079589844
0.010728588541583851;0.010897219181060791
0.0027393435662507806;0.0027651935815811157
0.006990672100005053;0.007203489542007446
0.001494843697474798;0.0014928579330444336
0.012652211376851;0.012763455510139465
0.01579486465582918;0.01579764485359192
0.0016072234831190568;0.0016351044178009033
0.015422584827065806;0.015426665544509888
0.006020246001865053;0.006079912185668945
0.011080347510751177;0.011145949363708496
0.004039728241247889;0.0040479302406311035
0.003964445067316455;0.003983527421951294
0.004766232553562557;0.004766494035720825
0.00017078189286766877;0.00017589330673217773
0.0076682084173405555;0.00773090124130249
0.017862133468857146;0.0179004967212677
0.0036513977031788257;0.003659278154373169
0.002844888822444852;0.0028553009033203125
0.020509664072582586;0.021691590547561646
0.007656880154406485;0.0077200233936309814
5.3297294784927345e-05;5.340576171875e-05
0.00034844547308050594;0.000347137451171875
0.005293432859793466;0.005293846130371094
0.003247730548655243;0.0032481849193573
0.025795040427309304;0.025904834270477295
0.00640155655899315;0.006422072649002075
0.009192446831639405;0.009250879287719727
0.00708592930431056;0.007159830071032047
0.003969078707062829;0.0039692223072052
0.008469717557177753;0.008510619401931763
0.004618140528102727;0.0046453773975372314
0.012906415002210125;0.013065755367279053
0.024298583356289774;0.024449467658996582
0.0005400028985670678;0.0005463063716888428
0.0037883127807454534;0.0038163363933563232
0.021511354556201342;0.021780043840408325
0.02962927589539485;0.030161112546920776
0.007588602540778088;0.007589370012283325
0.00441866287837061;0.004421263933181763
0.01518206173720764;0.015188246965408325
0.003211036676315764;0.00322645902633667
0.004557144786681797;0.0045576393604278564
0.0015382205566101433;0.0015344619750976562
0.003158678021883111;0.0031662285327911377
8.751019936297571e-05;8.7738037109375e-05
0.0029893700204910844;0.002991616725921631
0.010053966418990519;0.010054528713226318
0.0016475386543900869;0.0016527175903320312
0.011247947162716678;0.011389493942260742
0.013249325949051236;0.013509586453437805
0.005766377753634935;0.005767852067947388
0.001233463819727067;0.001239776611328125
0.010227427943609152;0.010324731469154358
0.005518529781888099;0.005529433488845825
0.028592322947151798;0.03163629770278931
0.015984750236871882;0.0160711407661438
0.0019665645630803047;0.0019712746143341064
0.007042439843462431;0.007197678089141846
0.009515880546974123;0.009576261043548584
0.007360986162954429;0.007402539253234863
0.0052366580013402985;0.005284130573272705
0.01388792499810332;0.014116436243057251
0.00290255085548938;0.0029030144214630127
0.010043293558566873;0.010087788105010986
0.006361544615430553;0.0063980817794799805
0.0074385482485151404;0.0075082555413246155
0.01743320160495748;0.01754659414291382
0.013809812882591506;0.0139332115650177
0.029874841393410415;0.030085593461990356
0.0107278455755288;0.011126846075057983
0.014817236204704426;0.015240073204040527
0.001848303026561662;0.0018606185913085938
0.0005208903440884272;0.0005271434783935547
