True Distance;Estimated Distance
0.1214390286634601;0.12517309188842773
0.010440785689696227;0.010441780090332031
0.06054644263426727;0.06392577290534973
0.10412712947085935;0.10648277401924133
0.08518246529044671;0.0863371193408966
0.015016291255632478;0.015016555786132812
0.050028454430384305;0.050187110900878906
0.03905306710567685;0.04164773225784302
0.12109814395052652;0.12587833404541016
0.09952344811004359;0.11109831929206848
0.09636862030798808;0.1032414436340332
0.11863387136387997;0.1290549635887146
0.022374968015241248;0.022375136613845825
0.04501618041834563;0.046960413455963135
0.08202084498261879;0.08540725708007812
0.06302481662050496;0.06535037606954575
0.06931056033332732;0.07680270075798035
0.08731504753861713;0.09039783477783203
0.08283192868888839;0.09556108713150024
0.04190893228715135;0.04324030876159668
0.11954916689086127;0.11975672841072083
0.041798122747315175;0.04278990626335144
0.04039990813618938;0.0418323278427124
0.0653780011429324;0.06685733795166016
0.015221070113073248;0.015290796756744385
0.030069516191106836;0.030571909621357918
0.10157828860803284;0.10654640197753906
0.15109196752706522;0.1519145965576172
0.1708851171506455;0.17154784500598907
0.10989651012670365;0.11079210788011551
0.10389134220352841;0.10423371195793152
0.06504512565280558;0.06517794728279114
0.12469668846739618;0.12469673156738281
0.03684338721985252;0.037948429584503174
0.0699858821354192;0.07023519277572632
0.12613857980649212;0.12642577290534973
0.0480236271948131;0.05033135414123535
0.007485271701806167;0.007527351379394531
0.020413042869004732;0.02041339874267578
0.04776262517658069;0.050181180238723755
0.10049003634617641;0.1044149398803711
0.05052454570060601;0.05581668019294739
0.01931380038498035;0.01934237778186798
0.07667884735170397;0.07689380645751953
0.09350957662686216;0.09416866302490234
0.13625368294002482;0.14934632182121277
0.0038196289268346475;0.0038204193115234375
0.029533927797547373;0.029537200927734375
0.0357987253787468;0.03579902648925781
0.07453181987113473;0.07964622974395752
0.028131557914349938;0.02813243865966797
0.04669799802655206;0.04940509796142578
0.09554538309579266;0.10582354664802551
0.048143470854192995;0.05829650163650513
0.08772618613835309;0.09398844838142395
0.07952161473380738;0.08057025074958801
0.0417810432916633;0.04205507040023804
0.07744049646461104;0.08847234398126602
0.10234570944252266;0.10491660237312317
0.08288723634689149;0.0829610824584961
0.08952171712002019;0.09640830755233765
0.04183755308606082;0.04205322265625
0.09387529931394534;0.09624958038330078
0.139869651304185;0.142167329788208
0.10868775525689327;0.11085513234138489
0.18051879097599027;0.18432040512561798
0.03038649511584098;0.03039073944091797
0.02379973838034661;0.023849815130233765
0.10923407950162127;0.11314260959625244
0.0352212781990337;0.03618493676185608
0.13531711531114957;0.14897151291370392
0.05887672520157435;0.06007382273674011
0.02196328163376549;0.02204275131225586
0.0447359190127513;0.045223236083984375
0.07269228870337416;0.07428935170173645
0.15719934375766142;0.1625518798828125
0.031115986459788664;0.031122207641601562
0.005585353892248134;0.005585670471191406
0.053764245014267555;0.05570173263549805
0.005725077993777138;0.005725890398025513
0.10927949425920212;0.1173219233751297
0.0608480391616102;0.06122393533587456
0.07165443165848888;0.07171058654785156
0.053983349451314215;0.05404561758041382
0.08012757226982091;0.08132457733154297
0.049006464786793984;0.04977607727050781
0.10786558149536829;0.1078653335571289
0.15086619785942548;0.1508655548095703
0.07488780370233535;0.07897753268480301
0.08834173692322121;0.1042308360338211
0.051995627721981484;0.053071439266204834
0.11529008330315055;0.11529064178466797
0.09690869712129545;0.10050013661384583
0.10848248710065851;0.1225726380944252
0.09816759281838498;0.09838297963142395
0.03677398409727127;0.03989318013191223
0.11199484134858158;0.11199572682380676
0.029824907680492535;0.029839515686035156
0.05625966368448708;0.057630568742752075
0.08815241046574547;0.0890817642211914
0.0675319903607404;0.06753256916999817
0.006670087839936939;0.006670951843261719
0.0664112930399638;0.07070457935333252
0.0909203142004675;0.09365930408239365
0.13077348763982824;0.13260936737060547
0.04101044859976634;0.04105567932128906
0.03256847722815236;0.0336223840713501
0.09204654383223684;0.09387016296386719
0.10654211916500136;0.11047708988189697
0.09715595068541183;0.09856107831001282
0.0967059538262359;0.09695053100585938
0.0902343388571114;0.09855657815933228
0.12241851282798154;0.13477416336536407
0.09955834213644216;0.1145361065864563
0.0937392132992394;0.09379005432128906
0.07184083088991651;0.07757928967475891
0.12167575089615341;0.13530175387859344
0.03826074275714291;0.03921186923980713
0.12923280521035269;0.14789748191833496
0.09061936549572604;0.09230384230613708
0.11037292813461143;0.11780261993408203
0.009946398517496624;0.009946823120117188
0.0838472582079904;0.08386805653572083
0.0880774796536419;0.09197616577148438
0.07014747785569739;0.07663065195083618
0.10186938646223151;0.10351161658763885
0.01706332011942743;0.01706409454345703
0.0349443824069802;0.03494453430175781
0.0526361425449003;0.05315709114074707
0.12346475847650704;0.1241006851196289
0.06954309076646459;0.0696401596069336
0.06664246278237568;0.06772845983505249
0.08677861992419202;0.09099197387695312
0.08439969261105419;0.09464520215988159
0.020233035021544502;0.02023404836654663
0.10748795471738874;0.10765746235847473
0.07835196319310979;0.08290600776672363
0.03753660622949194;0.039104461669921875
0.04586226833990716;0.04593057185411453
0.031864024615899406;0.03217032551765442
0.07738276604531438;0.08085274696350098
0.0908450654256097;0.09187611937522888
0.11077570554760376;0.11433213204145432
0.06407420176282486;0.071251779794693
0.006879710760192676;0.0068798065185546875
0.00502674380762578;0.005026817321777344
0.024147289297223862;0.02418324165046215
0.11257076626450023;0.1245260238647461
0.11136105626902223;0.12342584133148193
0.10719102396403667;0.11189323663711548
0.07071082876317639;0.07211136817932129
0.06931348163962152;0.09345629811286926
0.007725789792687953;0.0077266693115234375
0.12590243657439362;0.1265116035938263
0.03136176847744475;0.03204822540283203
0.09575619296170303;0.09670165181159973
0.039638347018703744;0.04438403248786926
0.08684212657503948;0.09156706929206848
0.08241352310345115;0.09414109587669373
0.044758311714920423;0.0483890175819397
0.04854077277363287;0.04921028017997742
0.09687261146425262;0.09716036915779114
0.056315046044170286;0.05709266662597656
0.003133522917975809;0.0031337738037109375
0.1281470811235147;0.1388038694858551
0.05948399217838389;0.05967998504638672
0.018442980140828083;0.01844310760498047
0.043317849353726526;0.04422946646809578
0.07978292387858327;0.08061879873275757
0.03427713450856747;0.03563821315765381
0.056573053770762986;0.06300738453865051
0.1085454668782776;0.1090402901172638
0.19012568437225008;0.1929788887500763
0.11225795694583143;0.12798309326171875
0.0927238616127262;0.09983634948730469
0.030738383608939494;0.031599998474121094
0.0784725932405321;0.08147037774324417
0.17298726559206948;0.17751461267471313
0.0337111341999566;0.03391456604003906
0.06512771614990656;0.06611445546150208
0.002906245879930861;0.00290679931640625
0.09780624767981196;0.10033226013183594
0.0729476390939053;0.08077147603034973
0.16775360895417016;0.17946964502334595
0.007442898939072612;0.007443428039550781
0.013063363537272981;0.013063430786132812
0.11054929698443028;0.11085894703865051
0.02353550391434957;0.023843765258789062
0.0874478091581956;0.09022331237792969
0.03204065603094908;0.03204154968261719
0.11248363822757057;0.11248397827148438
0.01156772213574377;0.0115680992603302
0.021451948079496172;0.021452903747558594
0.07881364957468925;0.07907775044441223
0.1630787816075643;0.1669025421142578
0.11019363365372115;0.11071684956550598
0.06934935690248263;0.07391151785850525
0.01024692311266894;0.010247230529785156
0.08194811180987463;0.08282950520515442
0.09158575988159572;0.09252141416072845
0.15555515571255737;0.16757579147815704
0.12284465627665643;0.1286640167236328
0.03513079709675455;0.03522002324461937
0.0036288357414794013;0.0036296844482421875
0.1415190342100554;0.16294318437576294
0.11995150676138257;0.12515950202941895
0.020880906066252345;0.020975202322006226
0.012548473205595389;0.012548446655273438
0.04678507332238806;0.05186748504638672
0.061388433774234044;0.061668265610933304
0.11460359477363938;0.12443774938583374
0.16275532671061235;0.16278746724128723
0.06293155261039653;0.07265689969062805
0.039474607096298554;0.0438004732131958
0.06713874515847211;0.06721210479736328
0.04778414630958941;0.048552006483078
0.11528871967225149;0.11865714192390442
0.020832942025112784;0.02083301544189453
0.07294803732157924;0.0798501968383789
0.1214330864052526;0.12354171276092529
0.10967769070810757;0.11437506973743439
0.05656322973575473;0.05977827310562134
0.12998005897426806;0.13580858707427979
0.0335521369624517;0.03507018834352493
0.13816981447530027;0.14134597778320312
0.011521927009155705;0.011522293090820312
0.08769253817134734;0.09716421365737915
0.02888892479406257;0.030661582946777344
0.06824576728335686;0.06933347135782242
0.07671988100813197;0.08236312866210938
0.14803558460165145;0.15396884083747864
0.06653573044347175;0.06702613830566406
0.10218260626028561;0.1034717857837677
0.0815609735709902;0.08616343140602112
0.01896912842525946;0.01906372606754303
0.03479274585390137;0.03674978017807007
0.1164348958216366;0.12360072135925293
0.0941172748050732;0.09704113006591797
0.037481355183884624;0.03748798370361328
0.16356982321786478;0.16800689697265625
0.10441348134625685;0.10795778781175613
0.1187718644235112;0.12409833073616028
0.03971725271417654;0.04164096713066101
0.019628942658655342;0.019933700561523438
0.05265111551677497;0.05650442838668823
0.11200606615192779;0.11669635772705078
0.03602973604624138;0.037732332944869995
0.1036535472281112;0.1084231287240982
0.010084778230100264;0.010085105895996094
0.08358571112919179;0.08842658996582031
0.12723502986201457;0.13474655151367188
0.009726209820289686;0.009726524353027344
0.006024093748111317;0.006024360656738281
