True Distance;Estimated Distance
0.011015557861921694;0.011042803525924683
0.03433406721152189;0.034361302852630615
0.013102056577182525;0.013201534748077393
0.006860502435879698;0.006923973560333252
0.024192318944012383;0.024288415908813477
0.03157724328187936;0.03167429566383362
0.03415316403280308;0.034248799085617065
0.020552404640886552;0.020601928234100342
0.02520544070066012;0.02530527114868164
0.021565909263363253;0.021642684936523438
0.037484832062192844;0.03754819929599762
0.01274977979876027;0.012815892696380615
0.025242038040708983;0.02534082531929016
0.013749363153803582;0.013768225908279419
0.0008989351734234139;0.0009087324142456055
0.05321222392993957;0.05321982502937317
0.0382846434626916;0.038371652364730835
0.01933752711095663;0.01942351460456848
0.030570631157360553;0.030581653118133545
0.05687187781701132;0.05695405602455139
0.0030407842602936733;0.0030594468116760254
0.013760519633166731;0.013805747032165527
0.05529477917524426;0.05537617206573486
0.00111470491840447;0.00112152099609375
0.006206287697668332;0.006246916949748993
0.022591756782981552;0.022604703903198242
0.03483076500488362;0.03484949469566345
0.017655560861335882;0.017701566219329834
0.007209604518556696;0.007214277982711792
0.013191201123645965;0.013272106647491455
0.013034495222561691;0.013134598731994629
0.03913384385021596;0.03922507166862488
0.013877317264573157;0.013939857482910156
0.02722305446384672;0.02731555700302124
0.013033431657639049;0.01308906078338623
0.03460509856611231;0.03470546007156372
0.01557816546219143;0.015590012073516846
0.014791597135018078;0.014856874942779541
0.026370527623762817;0.026392996311187744
0.0028585100187679974;0.002859145402908325
0.013539591173837616;0.013553738594055176
0.0010017852725952758;0.001008152961730957
0.0024863618316470475;0.0024872124195098877
0.014018499166660791;0.014038488268852234
0.03547100219654198;0.03556400537490845
0.06242381436904522;0.06251934170722961
0.035936354808399774;0.03597721457481384
0.044506849474041106;0.04457688331604004
0.05692537507955258;0.05701896548271179
0.024235177886564842;0.024310141801834106
0.004941116452380042;0.004941970109939575
0.03240706640845768;0.03250521421432495
0.02606201898140556;0.02615964412689209
0.04810793114040866;0.04820773005485535
0.03363672148966552;0.03373709321022034
0.020204917055732057;0.020266234874725342
0.005395705188104024;0.005397826433181763
0.018425186768167096;0.018525391817092896
0.07777800279299966;0.07782337069511414
0.011907624235991652;0.01199418306350708
0.013104418636909672;0.013114005327224731
0.0013857476985705752;0.0013866424560546875
0.011251266453072018;0.011268973350524902
0.020574617110425533;0.02067449688911438
0.015187653231309833;0.015285462141036987
0.0010678809562252119;0.001068115234375
0.033363053711847925;0.03346210718154907
0.02409443808051028;0.02413085103034973
0.0026313260522822382;0.0026321709156036377
0.01697515854634234;0.017042994499206543
0.012291490485708479;0.01239117980003357
0.004518578449829354;0.004522353410720825
0.018108329758156006;0.01811540126800537
0.018754725844363194;0.018854469060897827
0.038805833584880156;0.03889921307563782
0.0077070407487644585;0.007753491401672363
0.003434510288770587;0.0034361183643341064
0.022659137602365525;0.022682219743728638
0.05121124472604458;0.0512886643409729
0.0007131841045537707;0.0007190704345703125
0.034897053166683484;0.034988731145858765
0.02530634014021538;0.025406599044799805
0.020138173997828916;0.020236104726791382
0.014697774573348778;0.014732539653778076
0.024976001059337356;0.02506941556930542
0.009271530851595442;0.009371519088745117
0.00020378648279799968;0.0002040863037109375
0.06280625615098714;0.06289425492286682
9.97073987975458e-05;0.00010463595390319824
0.05027916270275514;0.05031731724739075
0.019952870097525038;0.020001932978630066
0.008273351992925636;0.00834086537361145
0.0032226925816403497;0.003250591456890106
0.008903414603867874;0.008989721536636353
0.015039514503351772;0.015139669179916382
0.011479584613062286;0.011577554047107697
0.0064127822718013025;0.0064153969287872314
0.029364004321713655;0.02942994236946106
0.010436583499460564;0.010465830564498901
0.00998324911374219;0.009985953569412231
0.062481925085260195;0.06257930397987366
0.0018699922585672345;0.0018701553344726562
0.014499653911939735;0.01455388218164444
0.04487880889973381;0.044965535402297974
0.03760203377060181;0.03770047426223755
0.010698957464613645;0.010730475187301636
0.004623032989323763;0.004670172929763794
0.03129537006975296;0.031393617391586304
0.003194932187001978;0.0031957924365997314
0.04305459852840683;0.04315388202667236
0.0031957436382392956;0.00319865345954895
0.024809143310935235;0.024890869855880737
0.002069754675950857;0.0020761489868164062
0.003795068224149462;0.0038329511880874634
0.03846034254070232;0.03850895166397095
0.0053849631155937555;0.005392104387283325
0.024393638699003118;0.02448439598083496
0.0027381009219079374;0.002765834331512451
0.0059310890332869015;0.005946338176727295
0.08326576076860318;0.08333194255828857
0.001067104626416298;0.0010671615600585938
0.001711780393707957;0.001726299524307251
0.08403257128366715;0.08405116200447083
0.04423615846168903;0.044325679540634155
0.030759126404421702;0.030858367681503296
0.007661833652612854;0.007741421461105347
0.0009377644267337603;0.0009498894214630127
0.02781790758184533;0.027848899364471436
0.018741384229570508;0.018816467374563217
0.016431152070227217;0.016529828310012817
0.0509731047685637;0.05107241868972778
0.01775292683293893;0.017758488655090332
0.006962417259356888;0.0069814324378967285
0.00420357796632667;0.004204779863357544
0.0014737205590841938;0.0014743804931640625
0.055507329440569464;0.0555303692817688
0.017515669808626576;0.017578542232513428
0.04529981965010797;0.045379698276519775
0.07284663890661243;0.07294458150863647
0.0002441600531135688;0.00024509429931640625
0.0026367377141321333;0.0026401281356811523
0.014037997746418666;0.014115631580352783
0.028154450306665448;0.02819463610649109
0.00015024915236417922;0.0001506805419921875
0.0038602354610025066;0.003949403762817383
0.022310399652585855;0.022329986095428467
0.03646574707642455;0.03656575083732605
0.0984050027049191;0.09849858283996582
0.045728520556632395;0.046425044536590576
0.0007052650360345766;0.000705718994140625
0.0012443452155570336;0.0012484192848205566
0.025189968776104205;0.025251656770706177
0.008676205210084534;0.008680373430252075
0.018782797363374033;0.018879592418670654
0.021964672460260327;0.02204015851020813
0.02919112458777454;0.029290348291397095
0.013145441143157405;0.01315191388130188
0.05781960907205078;0.05791190266609192
0.006546541125479825;0.006596721708774567
0.00407346796892625;0.004075080156326294
0.013227598847839193;0.0132656991481781
0.004273260492706226;0.004283785820007324
0.022076779744018806;0.02217644453048706
0.042200495721907656;0.04228788614273071
0.027596790464296906;0.027696728706359863
0.05465870664614844;0.05469387769699097
0.08335154231728557;0.08342304825782776
0.010635868582971386;0.01066821813583374
0.035041435239060385;0.0351407527923584
0.07131820615443148;0.07141640782356262
0.024613404468213838;0.024711519479751587
0.011703175742160935;0.011710405349731445
0.0048876258961221865;0.004933275282382965
0.08365053176551696;0.08374369144439697
0.029762431602948638;0.029861658811569214
0.007799721244103649;0.007879763841629028
0.04944222849033112;0.049531489610672
0.06980145207368901;0.0698930025100708
0.020548069438424056;0.020635932683944702
0.05067639906541795;0.05073052644729614
0.00011105679101118048;0.00011640787124633789
0.04647657029445403;0.04657554626464844
0.002534171013262663;0.002542734146118164
0.011440033089591321;0.011532485485076904
0.049707980768671056;0.0497322678565979
0.001837251237463839;0.00183868408203125
0.03597507055883058;0.03604975342750549
0.007424072690359704;0.007428199052810669
0.04695726677572991;0.047055840492248535
0.004610879265124432;0.004620641469955444
0.04322008552785258;0.04328960180282593
0.003965751331986806;0.003984183073043823
0.05061583086143095;0.0506722629070282
0.0003178427135088113;0.0003212094306945801
0.03216941994398943;0.032269030809402466
0.01135501117762464;0.011453181505203247
0.013603232380141333;0.013608962297439575
0.016773937513261433;0.0167866051197052
0.046319293104848974;0.04641556739807129
0.029658544318772292;0.02971324324607849
0.0685858025088286;0.06866869330406189
0.05899206637356713;0.05909106135368347
0.002087914923770941;0.002111375331878662
0.009279793755601177;0.009285002946853638
0.06868258721837066;0.06870496273040771
0.03719838692305637;0.03728392720222473
0.0581403429032432;0.058150798082351685
0.03455541210461499;0.03465557098388672
0.007691592259190412;0.007702648639678955
0.00348669254658067;0.003487616777420044
0.021227617982819413;0.02132701873779297
0.016931809225406994;0.01700538396835327
0.06268567877413789;0.0626879334449768
0.02348278406223589;0.0235309898853302
0.018276814774058115;0.01832336187362671
0.03962758469992875;0.03964388370513916
0.0026149751010096926;0.00261881947517395
0.008296904984452144;0.008300811052322388
0.00040871153196383694;0.00040912628173828125
0.015788898516654794;0.0158882737159729
0.08375130879140144;0.08382472395896912
0.043767178728254856;0.0438406765460968
0.01819524780035178;0.018275946378707886
0.0041364370023462315;0.00414508581161499
0.0517677728986353;0.05186718702316284
0.02048665157677769;0.020580142736434937
0.06286441382696173;0.06295743584632874
0.028052320240916466;0.028147339820861816
0.000497605128404185;0.0004987716674804688
0.0009268786455757434;0.000926971435546875
0.010507848366845884;0.010572955012321472
0.007246262924960771;0.007260948419570923
0.001679718457449783;0.0016960948705673218
0.014623653151468545;0.014636039733886719
0.011030110462316318;0.011033087968826294
0.023808561225581674;0.023900777101516724
0.003684342110606369;0.0036850273609161377
0.03388151613459778;0.033980756998062134
0.01156116787319361;0.011576682329177856
0.006914157815317797;0.006916075944900513
0.01648829726624938;0.01656171679496765
0.006116173277059569;0.006156101822853088
0.002113275843764194;0.002131134271621704
0.0032243488615588873;0.0032469257712364197
0.018602394924039586;0.018695920705795288
0.027135917452730314;0.027232468128204346
0.052762862355425856;0.05285602807998657
0.008046796126838302;0.00810462236404419
0.0040976033283254155;0.004134774208068848
0.016345891786362934;0.01638120412826538
0.03976625039189161;0.03986233472824097
0.03661867078113337;0.0366937518119812
0.006448685173708155;0.006496548652648926
0.02309996972517191;0.02312648296356201
0.010109899634177964;0.010167121887207031
0.005459238048289351;0.005509555339813232
0.018829305555411822;0.01888754963874817
0.08097749248496228;0.081065833568573
0.013194073526866046;0.013211280107498169
0.001216785148927799;0.001223057508468628
0.009642813060280583;0.009649306535720825
0.022338175668130022;0.02243751287460327
0.036833092942513176;0.036932021379470825
0.02714613087590045;0.027225375175476074
0.03691408608831318;0.03701445460319519
0.00888895385136427;0.008951038122177124
0.005912517532719318;0.00591471791267395
0.00642905418910051;0.006451219320297241
0.014880835002177599;0.014967501163482666
0.003281129213349906;0.0033016204833984375
0.015297220494010033;0.015388041734695435
0.033440708949887106;0.033488303422927856
0.004865626323894586;0.004899650812149048
0.010722145772598887;0.010738343000411987
0.03374314523311118;0.03383412957191467
0.002164098160853569;0.0021657943725585938
0.09579459861418876;0.09588247537612915
0.032299982833254866;0.03239879012107849
0.0014343539503967047;0.001450955867767334
0.03565554099168318;0.03575587272644043
0.04766995121131158;0.04774188995361328
0.010853811385179903;0.010883927345275879
