Epsilon,F1
0.00011081460653456492,1.0
0.00022162921306912985,1.0
0.0003324438196036948,0.9846153846153847
0.0004432584261382597,0.9712542225128038
0.0005540730326728246,1.0
0.0006648876392073896,0.9888803088803089
0.0007757022457419544,0.9957446808510639
0.0008865168522765194,0.9962264150943396
0.0009973314588110843,0.9879183673469388
0.0011081460653456492,0.9790817962254472
0.001218960671880214,0.9969230769230769
0.0013297752784147791,0.9964912280701753
0.001440589884949344,0.9974025974025974
0.0015514044914839088,0.9873015873015873
0.001662219098018474,0.9924552845528455
0.0017730337045530388,0.9952705522325775
0.0018838483110876036,0.99371240494836
0.0019946629176221687,0.997979797979798
0.0021054775241567333,0.99292414902171
0.0022162921306912984,0.9959376571141277
0.0023271067372258635,0.9942981146249787
0.002437921343760428,0.9905096073517126
0.002548735950294993,0.9898484916318975
0.0026595505568295583,0.9927637721755369
0.002770365163364123,0.9905004798931716
0.002881179769898688,0.9911053898482469
0.002991994376433253,0.9911455748552523
0.0031028089829678177,0.9869135837543286
0.0032136235895023828,0.9857162684722602
0.003324438196036948,0.9945041527666486
0.0034352528025715125,0.9897036886936863
0.0035460674091060775,0.989256495822915
0.0036568820156406426,0.9941439059687316
0.0037676966221752073,0.9928819659581158
0.0038785112287097723,0.9934072369977258
0.003989325835244337,0.9941361721702678
0.004100140441778902,0.9901206000965294
0.004210955048313467,0.9893600168038607
0.004321769654848032,0.9911536771918422
0.004432584261382597,0.9919241324661637
0.0045433988679171615,0.991308338316262
0.004654213474451727,0.9915899246981514
0.004765028080986292,0.9914693208541376
0.004875842687520856,0.9936142407983765
0.004986657294055422,0.9957467706721939
0.005097471900589986,0.9913086598719255
0.005208286507124551,0.9896537352249805
0.0053191011136591165,0.9931617326179921
0.005429915720193681,0.9951297435059052
0.005540730326728246,0.9943718262184248
0.005651544933262811,0.9919250961295418
0.005762359539797376,0.9943717246372114
0.005873174146331941,0.9909753382572657
0.005983988752866506,0.994563866071503
0.006094803359401071,0.9908723413799517
0.006205617965935635,0.9904417425909017
0.006316432572470201,0.9911304107314933
0.0064272471790047655,0.9892938552572389
0.00653806178553933,0.9935574583287335
0.006648876392073896,0.9915865009808147
0.00675969099860846,0.9954575695704676
0.006870505605143025,0.9927639489060358
0.0069813202116775904,0.9911838063988785
0.007092134818212155,0.9888629091700055
0.00720294942474672,0.9892030146765736
0.007313764031281285,0.9906842278472547
0.00742457863781585,0.9918100011407633
0.0075353932443504145,0.9918039034398077
0.00764620785088498,0.9924117374115087
0.007757022457419545,0.9950114832087114
0.00786783706395411,0.9953753581204563
0.007978651670488675,0.9920222279608357
0.00808946627702324,0.9923774774284194
0.008200280883557804,0.9903440845194501
0.008311095490092369,0.9914547176471288
0.008421910096626933,0.9915753744561531
0.0085327247031615,0.9929701381510132
0.008643539309696064,0.9914653062405877
0.008754353916230629,0.9866047071727346
0.008865168522765194,0.9895245654540601
0.008975983129299758,0.9917308451058092
0.009086797735834323,0.990744362701836
0.00919761234236889,0.9909368285522551
0.009308426948903454,0.9936263127212983
0.009419241555438019,0.9915529761074356
0.009530056161972583,0.9936684027241475
0.009640870768507148,0.9921990042404738
0.009751685375041712,0.9897678663812707
0.009862499981576279,0.9873071250882146
0.009973314588110843,0.990678421141604
0.010084129194645408,0.9878928461693487
0.010194943801179973,0.989402249201356
0.010305758407714537,0.9926705143574898
0.010416573014249102,0.9936457188356057
0.010527387620783668,0.9951562274368062
0.010638202227318233,0.9924606657290431
0.010749016833852798,0.9905915352813119
0.010859831440387362,0.9905688189817082
0.010970646046921927,0.9884859955899282
0.011081460653456492,0.9891463493303834
0.011192275259991058,0.9905707414220244
0.011303089866525623,0.9895981714587879
0.011413904473060187,0.9890777369835193
0.011524719079594752,0.9917828302665864
0.011635533686129317,0.988693225491194
0.011746348292663881,0.9901768138381188
0.011857162899198448,0.9890160681330513
0.011967977505733012,0.9890211736639349
0.012078792112267577,0.9891010799700574
0.012189606718802141,0.9904553330658065
0.012300421325336706,0.9932884475073187
0.01241123593187127,0.9937447941288833
0.012522050538405837,0.9911999021509057
0.012632865144940402,0.9886931073494256
0.012743679751474966,0.9869828747097891
0.012854494358009531,0.9914338698403394
0.012965308964544096,0.9895248711576503
0.01307612357107866,0.9891060907947384
0.013186938177613227,0.9895751591012576
0.013297752784147791,0.9896822940841371
0.013408567390682356,0.9901307674372035
0.01351938199721692,0.9918243412531623
0.013630196603751485,0.9950801852407473
0.01374101121028605,0.9951003193026822
0.013851825816820616,0.9939369325607451
0.013962640423355181,0.9916003385496873
0.014073455029889746,0.9924379121726853
0.01418426963642431,0.9897656141662914
0.014295084242958875,0.9925162527261058
0.01440589884949344,0.9928948909925961
0.014516713456028004,0.9917223061443241
0.01462752806256257,0.9905806537932147
0.014738342669097135,0.9903267203224839
0.0148491572756317,0.9896079136672082
0.014959971882166264,0.9870607525604814
0.015070786488700829,0.98643225806827
0.015181601095235394,0.9880833309447595
0.01529241570176996,0.991129884868713
0.015403230308304525,0.9911554294130018
0.01551404491483909,0.9889770885121004
0.015624859521373654,0.989007264044085
0.01573567412790822,0.9890847818139872
0.015846488734442783,0.9894988183573368
0.01595730334097735,0.9913473656090049
0.016068117947511912,0.9906575932805322
0.01617893255404648,0.9907008038436349
0.016289747160581045,0.9882204435470641
0.016400561767115608,0.9872103606055388
0.016511376373650175,0.991183794059198
0.016622190980184737,0.9901907505947717
0.016733005586719304,0.9927111300104231
0.016843820193253867,0.9927409558128326
0.016954634799788433,0.994133915323473
0.017065449406323,0.9927228802254084
0.017176264012857562,0.9927082975742012
0.01728707861939213,0.9927268685044185
0.01739789322592669,0.9910306207378907
0.017508707832461258,0.9910811920125017
0.017619522438995824,0.9907400444343031
0.017730337045530387,0.9904674612346385
0.017841151652064954,0.9901673915822388
