Epsilon,F1
3.651554767834287e-05,0.6266666666666667
7.303109535668574e-05,0.8509523809523809
0.0001095466430350286,0.9205128205128205
0.00014606219071337147,0.9701188455008489
0.00018257773839171435,0.9882352941176471
0.0002190932860700572,0.9689233954451346
0.00025560883374840007,0.9705636070853462
0.00029212438142674294,1.0
0.0003286399291050858,0.9957446808510639
0.0003651554767834287,0.986031042128603
0.00040167102446177157,0.9765956354300386
0.0004381865721401144,0.992717643164515
0.00047470211981845726,0.9872340425531915
0.0005112176674968001,0.9894091415830546
0.000547733215175143,0.993103448275862
0.0005842487628534859,0.9943256743256743
0.0006207643105318288,0.9950344827586207
0.0006572798582101716,0.9854695424315677
0.0006937954058885145,0.9883280062286147
0.0007303109535668574,0.9931556948798328
0.0007668265012452003,0.98856653447896
0.0008033420489235431,0.9958745348219032
0.000839857596601886,0.996075036075036
0.0008763731442802288,0.995570159425581
0.0009128886919585717,0.9889277629141798
0.0009494042396369145,0.9936842105263157
0.0009859197873152575,0.998019801980198
0.0010224353349936003,1.0
0.0010589508826719433,0.9968307442759997
0.001095466430350286,0.9935984876713653
0.001131981978028629,0.9950702426564495
0.0011684975257069718,0.9985185185185184
0.0012050130733853145,1.0
0.0012415286210636575,0.993050469709962
0.0012780441687420003,0.9931194862128819
0.0013145597164203433,0.9946798299739477
0.001351075264098686,0.9960420531849102
0.001387590811777029,0.9973332148095471
0.0014241063594553718,0.9974838786248368
0.0014606219071337148,0.9964092403363092
0.0014971374548120575,0.9964029570782301
0.0015336530024904005,0.9932872482380439
0.0015701685501687433,0.9956309632197957
0.0016066840978470863,0.9943458147227675
0.001643199645525429,0.9946004648095779
0.001679715193203772,0.9947680514497605
0.0017162307408821148,0.9938582782113343
0.0017527462885604576,0.9927497029496299
0.0017892618362388005,0.9929260671252198
0.0018257773839171433,0.9950376246112993
0.0018622929315954863,0.9960859491265426
0.001898808479273829,0.9944961008581885
0.001935324026952172,0.9946306973841292
0.001971839574630515,0.9963478393270082
0.0020083551223088578,0.9926537424500486
0.0020448706699872005,0.9947014206795164
0.0020813862176655433,0.9956604976664643
0.0021179017653438865,0.9924824791843694
0.0021544173130222293,0.9950927609331236
0.002190932860700572,0.9967515566830297
0.002227448408378915,0.9937916205142241
0.002263963956057258,0.9929246537205115
0.0023004795037356008,0.9961085701239154
0.0023369950514139435,0.9947021896144834
0.0023735105990922863,0.9947570154370041
0.002410026146770629,0.9962853476100563
0.0024465416944489723,0.9971642182880756
0.002483057242127315,0.9943734518377596
0.002519572789805658,0.9951682970036446
0.0025560883374840006,0.995108044175112
0.0025926038851623438,0.9952454291847198
0.0026291194328406865,0.9973105863567513
0.0026656349805190293,0.9951475666129207
0.002702150528197372,0.9945756239085345
0.0027386660758757153,0.9925072815272342
0.002775181623554058,0.9948201001775561
0.002811697171232401,0.996668407347722
0.0028482127189107436,0.9962159625963208
0.0028847282665890868,0.9962449365523158
0.0029212438142674295,0.9963038703325001
0.0029577593619457723,0.9975045223830529
0.002994274909624115,0.9963677844152613
0.003030790457302458,0.9975308641975309
0.003067306004980801,0.99703531295809
0.003103821552659144,0.9953619808171716
0.0031403371003374866,0.9959473554647372
0.0031768526480158293,0.9942487412314327
0.0032133681956941725,0.9982801997438557
0.0032498837433725153,0.9960266593093218
0.003286399291050858,0.9977590075921933
0.003322914838729201,0.9989099522547207
0.003359430386407544,0.9978404567242002
0.003395945934085887,0.9961888711882162
0.0034324614817642296,0.9951077576512425
0.0034689770294425723,0.9961988104725125
0.003505492577120915,0.9973343869662976
0.0035420081247992583,0.9972853112698139
0.003578523672477601,0.995833955888204
0.003615039220155944,0.998462414838199
0.0036515547678342866,0.9964323718488576
0.00368807031551263,0.9964527969633352
0.0037245858631909726,0.9949211709633874
0.0037611014108693153,0.9949970667529389
0.003797616958547658,0.9970004735694988
0.0038341325062260013,0.9985095992497606
0.003870648053904344,0.9961153809479656
0.003907163601582687,0.9965670904350314
0.00394367914926103,0.9980246278644357
0.003980194696939373,0.9951731841661904
0.0040167102446177156,0.9966574894163347
0.004053225792296058,0.9961775309117105
0.004089741339974401,0.9971594859994977
0.004126256887652744,0.9976649611622038
0.004162772435331087,0.9967534935232738
0.004199287983009429,0.9967449293920823
0.004235803530687773,0.9976514361712342
0.004272319078366116,0.9981566379199354
0.0043088346260444586,0.9967893381875577
0.004345350173722801,0.9981793397123526
0.004381865721401144,0.9981915860639623
0.004418381269079487,0.9964231620294843
0.00445489681675783,0.9981993422714381
0.004491412364436172,0.9968944084774793
0.004527927912114516,0.9960450814466348
0.004564443459792859,0.9964909265719983
0.0046009590074712016,0.9951628823812259
0.004637474555149544,0.9960974420458898
0.004673990102827887,0.9987052662645048
0.00471050565050623,0.9982986647863387
0.004747021198184573,0.9957385256633262
0.004783536745862915,0.9948971233207413
0.004820052293541258,0.995795397725414
0.004856567841219602,0.9979789473684211
0.0048930833888979446,0.9971251605215027
0.004929598936576287,0.9975065978685423
0.00496611448425463,0.9979362082720318
0.005002630031932973,0.9975628506850709
0.005039145579611316,0.9955142109213788
0.005075661127289658,0.995954945001732
0.005112176674968001,0.9959660832220927
0.005148692222646345,0.9948119928165571
0.0051852077703246876,0.9968189071335143
0.00522172331800303,0.9984191381400969
0.005258238865681373,0.9957247751996544
0.005294754413359716,0.9964795690312188
0.005331269961038059,0.998005554002414
0.005367785508716401,0.9964417094640968
0.005404301056394744,0.9972475964151519
0.005440816604073087,0.9980525435924443
0.0054773321517514306,0.9972664678140427
0.005513847699429773,0.9972876325673019
0.005550363247108116,0.9969387624755475
0.005586878794786459,0.9965545622109666
0.005623394342464802,0.9965885335107094
0.005659909890143144,0.9977658649406767
0.005696425437821487,0.99741144676536
0.00573294098549983,0.9978169925269759
0.0057694565331781736,0.9981815856777494
0.005805972080856516,0.9978275344049499
0.005842487628534859,0.9989075900365627
0.005879003176213202,0.998530986184403
0.005915518723891545,0.9977718305204393
0.005952034271569887,0.9985516215983006
0.00598854981924823,0.9977736595338479
0.006025065366926573,0.9974415005330044
0.006061580914604916,0.9981536100016888
0.006098096462283259,0.9978577537827504
0.006134612009961602,0.9967687919165542
0.006171127557639945,0.9982317897609164
0.006207643105318288,0.998213988353689
0.00624415865299663,0.9964192722347966
0.006280674200674973,0.9971566760980097
0.006317189748353316,0.9982088576843393
0.006353705296031659,0.9989399461663488
0.006390220843710002,0.9968551108860877
0.006426736391388345,0.9979048748167297
0.006463251939066688,0.9969259337600747
0.006499767486745031,0.9972538371294395
0.006536283034423373,0.9973047141169822
0.006572798582101716,0.9983370055830919
0.006609314129780059,0.9970085681958839
0.006645829677458402,0.9936003817023613
0.0066823452251367444,0.9956263815178115
0.006718860772815088,0.9952584268901858
0.006755376320493431,0.9949314553360578
0.006791891868171774,0.9956146383299191
0.006828407415850116,0.9982715721574014
0.006864922963528459,0.9989777998191313
0.006901438511206802,0.9979745302224445
0.006937954058885145,0.9983226935459937
0.0069744696065634874,0.997365071307809
0.00701098515424183,0.9970454170736197
0.007047500701920174,0.9967166738349912
0.007084016249598517,0.9964151434265756
0.007120531797276859,0.9964134109028226
0.007157047344955202,0.9977576067464146
0.007193562892633545,0.9973983764073546
0.007230078440311888,0.9964202488327976
0.0072665939879902304,0.9961263470174476
0.007303109535668573,0.9967236093551917
0.007339625083346917,0.9960831676296312
0.00737614063102526,0.9980689700275887
0.007412656178703602,0.9980995659807144
0.007449171726381945,0.9971267753228806
0.007485687274060288,0.9977795052385176
0.007522202821738631,0.9974780016374153
0.0075587183694169734,0.9977561312505407
0.007595233917095316,0.9981045702889935
0.007631749464773659,0.9975052648316314
0.007668265012452003,0.997496516601678
0.007704780560130345,0.9974875505541281
0.007741296107808688,0.9974814175326232
0.007777811655487031,0.9968710853393844
0.007814327203165375,0.9968644964296776
0.007850842750843717,0.9959924257285266
0.00788735829852206,0.996349528317074
0.007923873846200403,0.9960399324155222
0.007960389393878746,0.9960797403963255
0.007996904941557088,0.9972674665770074
0.008033420489235431,0.9969441691845429
0.008069936036913774,0.9966153466856781
0.008106451584592117,0.9966249788935334
0.00814296713227046,0.9978434394286625
0.008179482679948802,0.9972482085101546
0.008215998227627145,0.997880145330256
0.008252513775305488,0.9964057996324405
0.00828902932298383,0.9963974650693025
0.008325544870662173,0.9967034327778681
0.008362060418340516,0.9975980863919794
0.008398575966018859,0.9967157336165162
0.008435091513697203,0.9970099102222614
0.008471607061375546,0.9970388497769909
0.008508122609053889,0.9985233979621319
0.008544638156732232,0.9973680415131685
0.008581153704410574,0.9985276426141041
0.008617669252088917,0.9979143918822947
0.00865418479976726,0.9973539374261676
0.008690700347445603,0.9973797435314523
0.008727215895123945,0.9971190467011073
0.008763731442802288,0.9971451111983984
0.008800246990480631,0.9977049115090599
0.008836762538158974,0.9971162405965318
0.008873278085837316,0.9968412906510803
0.00890979363351566,0.996333292700187
0.008946309181194002,0.9963433972307335
0.008982824728872345,0.9966033035272528
0.009019340276550688,0.9966092053064234
0.009055855824229032,0.9974677581703922
0.009092371371907375,0.9971924198263189
0.009128886919585718,0.997731047469508
0.00916540246726406,0.9977345114678998
0.009201918014942403,0.9971795832414593
0.009238433562620746,0.9974736864598673
0.009274949110299089,0.9977499072374135
0.009311464657977431,0.9971568803996522
0.009347980205655774,0.9966010896887416
0.009384495753334117,0.9977067557489605
0.00942101130101246,0.997710087360961
0.009457526848690802,0.9977346740617904
0.009494042396369145,0.9974696080117511
0.009530557944047488,0.9977451561517491
0.00956707349172583,0.9980312676927877
0.009603589039404174,0.9977807397272072
0.009640104587082516,0.9977514860820815
0.00967662013476086,0.9982930126362952
0.009713135682439204,0.9980286899165929
0.009749651230117546,0.998897392712889
0.009786166777795889,0.9983226900162085
0.009822682325474232,0.9980867360754762
0.009859197873152575,0.9967031482672553
0.009895713420830917,0.9958777389418436
0.00993222896850926,0.9972752451852702
0.009968744516187603,0.9972775093501796
0.010005260063865946,0.9967423429269363
0.010041775611544288,0.9961977726278732
0.010078291159222631,0.9967582277296652
0.010114806706900974,0.9973152649171595
0.010151322254579317,0.9970067414331624
0.01018783780225766,0.9972879493899838
0.010224353349936002,0.9967499732015985
0.010260868897614345,0.9975843239607075
0.01029738444529269,0.9973014899150782
0.010333899992971032,0.9981185647271265
0.010370415540649375,0.9975842856738122
0.010406931088327718,0.9973221489788624
0.01044344663600606,0.9973244071040609
0.010479962183684403,0.9968043854847071
0.010516477731362746,0.9962732381001518
0.010552993279041089,0.9967983533551404
0.010589508826719432,0.9967867928006182
0.010626024374397774,0.9973515424491757
0.010662539922076117,0.9965638738656889
0.01069905546975446,0.9973567883271095
0.010735571017432803,0.9970985230665143
0.010772086565111146,0.9960405391014462
0.010808602112789488,0.9968620789635041
0.010845117660467831,0.9976537840969526
0.010881633208146174,0.997642410216874
0.010918148755824518,0.9968708035333418
0.010954664303502861,0.9965889275467636
0.010991179851181204,0.9965958702034184
0.011027695398859547,0.9973899528828498
0.01106421094653789,0.9976461384027864
0.011100726494216232,0.9984463485512551
0.011137242041894575,0.9979400218960391
0.011173757589572918,0.998196720901776
0.01121027313725126,0.9987109600915816
0.011246788684929603,0.9979145401151172
0.011283304232607946,0.9981834995068452
0.011319819780286289,0.9971391097045028
0.011356335327964632,0.9981987946912938
0.011392850875642974,0.9979308751172381
0.011429366423321317,0.9976930560343164
0.01146588197099966,0.9979439947076582
0.011502397518678003,0.9984675522401887
0.011538913066356347,0.9987198464023432
0.01157542861403469,0.9989701585122059
0.011611944161713033,0.9987295775813797
0.011648459709391375,0.9971785635686391
0.011684975257069718,0.9979392125347225
0.011721490804748061,0.9974410820805832
0.011758006352426404,0.9961530212064137
0.011794521900104746,0.9961530212064137
0.01183103744778309,0.9971782223288026
0.011867552995461432,0.9969132920685576
0.011904068543139775,0.9971936128586805
0.011940584090818118,0.9971975718044164
0.01197709963849646,0.9972166644349324
0.012013615186174803,0.9977225011820744
0.012050130733853146,0.9979634286289928
0.012086646281531489,0.9987316619847493
0.012123161829209831,0.9979816909712698
0.012159677376888176,0.9974625951935568
0.012196192924566519,0.9969423564901752
0.012232708472244861,0.9966868803588049
0.012269224019923204,0.9969494954203796
0.012305739567601547,0.9969608396857133
0.01234225511527989,0.9967181376042822
0.012378770662958232,0.9964606109234783
0.012415286210636575,0.9964606109234783
0.012451801758314918,0.9964666175498319
0.01248831730599326,0.995949479241031
0.012524832853671604,0.9962495525654063
0.012561348401349946,0.9967246454697971
0.012597863949028289,0.9972242905048377
0.012634379496706632,0.9982462431310164
0.012670895044384975,0.9980057572030823
0.012707410592063317,0.9982513083630955
0.01274392613974166,0.9982538295595434
0.012780441687420005,0.9980132021560474
0.012816957235098347,0.9987575708843568
0.01285347278277669,0.9985007902804817
0.012889988330455033,0.9987529970900656
0.012926503878133376,0.9987529970900656
0.012963019425811718,0.9984962602353906
0.012999534973490061,0.9977407803349221
0.013036050521168404,0.9969872041784577
0.013072566068846747,0.9962625737003183
0.01310908161652509,0.9970289583648249
0.013145597164203432,0.997784763033037
0.013182112711881775,0.9985221121991901
0.013218628259560118,0.9985221121991901
0.01325514380723846,0.9985232596066229
0.013291659354916803,0.9982831635682075
0.013328174902595146,0.9980301767164018
0.013364690450273489,0.998534620226018
0.013401205997951833,0.9987747162644334
0.013437721545630176,0.9985351953063496
0.013474237093308519,0.9982848824201257
0.013510752640986862,0.9982709180865029
0.013547268188665204,0.9977828526346885
0.013583783736343547,0.9977825641489643
0.01362029928402189,0.998014748454145
0.013656814831700233,0.9977794252806378
0.013693330379378576,0.9977718773771006
0.013729845927056918,0.9982600000587241
0.013766361474735261,0.9980133573626304
0.013802877022413604,0.9980183741899472
0.013839392570091947,0.9972976923175372
0.01387590811777029,0.9977791745626217
0.013912423665448632,0.9980282359700954
0.013948939213126975,0.9980312474996731
0.013985454760805318,0.9980330855575812
0.01402197030848366,0.9977870876024774
0.014058485856162005,0.9977778238096316
0.014095001403840348,0.9970318052394413
0.01413151695151869,0.9967962339791352
0.014168032499197033,0.9970318052394413
0.014204548046875376,0.9977901043547298
0.014241063594553719,0.9977962352361732
0.014277579142232062,0.9977986322830116
0.014314094689910404,0.9977986322830116
0.014350610237588747,0.9970770852500349
0.01438712578526709,0.99732009861577
0.014423641332945433,0.997810277240184
0.014460156880623775,0.9982906006615657
0.014496672428302118,0.99853966436084
0.014533187975980461,0.9982894464705732
0.014569703523658804,0.9983045985648303
0.014606219071337146,0.9987820390770441
0.01464273461901549,0.9985499505828846
0.014679250166693834,0.9985499505828846
0.014715765714372176,0.9985615958587527
0.01475228126205052,0.9983161993161174
0.014788796809728862,0.9983161993161174
0.014825312357407205,0.998563359838775
0.014861827905085548,0.9985530299574435
0.01489834345276389,0.9987880475837656
0.014934859000442233,0.9987885934837157
0.014971374548120576,0.9987885934837157
