True Distance;Estimated Distance
0.0036480829212728575;0.0036497414112091064
0.0034498402692400604;0.003554105758666992
0.002656967164562419;0.002697974443435669
0.0012485028753816926;0.0012491941452026367
0.00263933467362618;0.0026397705078125
0.0011056338534313345;0.0011061429977416992
0.0004456750830723458;0.000446319580078125
0.0040573832617794335;0.0040617287158966064
0.0029854529224667497;0.0029926598072052
0.000908130211915962;0.0009078383445739746
0.002071527450180059;0.0020666122436523438
0.006858666129382771;0.0068769752979278564
0.0012467429286246285;0.0012473464012145996
0.002673905030477724;0.002767235040664673
0.005960024200562558;0.005964308977127075
0.0040267816903494305;0.004035979509353638
0.005529305475016424;0.0055990517139434814
0.0001697411386043212;0.0001697540283203125
0.0014310675416773747;0.0014324188232421875
0.012066759409944915;0.012881487607955933
0.00039444012166942207;0.0003948211669921875
0.0036693778787189263;0.0037403404712677
0.004351165599433577;0.004391610622406006
0.0036464730784694153;0.0036640465259552
0.0040360477204169805;0.0040426552295684814
0.008892707635768205;0.009122878313064575
0.003676389897431212;0.003682166337966919
0.007489991515433503;0.00754547119140625
0.00012437608254334357;0.00012493133544921875
8.452194297876834e-05;8.487701416015625e-05
0.0015108146190789368;0.0015192031860351562
0.004067206154218823;0.004160553216934204
0.004131128086414128;0.004142731428146362
0.006614156477428167;0.006645232439041138
0.0012192060234970843;0.0013135671615600586
0.011652905938809636;0.011739730834960938
0.00026071170425390037;0.00026035308837890625
0.0013481112149736566;0.001354217529296875
0.000863023993926084;0.0008630752563476562
0.0031172069859925276;0.0031347572803497314
0.002188342676468007;0.0021887123584747314
0.004283510344876683;0.0042982399463653564
0.007693726724766477;0.007706671953201294
0.0025988535595230966;0.0026045143604278564
0.0022522504550157234;0.0022507011890411377
0.0023348443995564933;0.002340346574783325
0.001098327365270244;0.0011975765228271484
0.00048769981171258963;0.00048828125
0.00405626122411471;0.004151850938796997
0.0010799584271433953;0.0010776519775390625
0.006376913920437691;0.006704986095428467
4.445348265760398e-06;5.185604095458984e-06
0.0046558920708135295;0.004656761884689331
0.0071708099093166795;0.007181793451309204
0.0005695714677155853;0.0005693435668945312
0.0018006511697216043;0.0018893629312515259
0.0002558121842316394;0.0002563595771789551
0.0024960852184583646;0.002595841884613037
