True Distance;Estimated Distance
0.0038544538901351677;0.003861457109451294
0.008372263222017808;0.008404672145843506
0.003546854669248518;0.0035543739795684814
0.0022219629393344814;0.002222985029220581
0.0033396303507454406;0.003417462110519409
0.0011776739308618155;0.0011777877807617188
0.00566061700037359;0.0056858062744140625
0.0002651642672049002;0.00026607513427734375
0.006782783438226298;0.006784260272979736
0.007181091923168147;0.0071935951709747314
0.0062998362132488175;0.006313353776931763
0.000687174983235718;0.0006875991821289062
0.0022266650372748963;0.0023260116577148438
0.00142477533924417;0.0014257431030273438
0.00289520373070889;0.002946801483631134
0.010452548397283368;0.010490447282791138
0.0009203647888772538;0.0009202361106872559
0.0035577136089304795;0.003567725419998169
0.008403230049172872;0.008404761552810669
0.0029184007500829097;0.0029191970825195312
8.738842053330373e-05;8.749961853027344e-05
0.002469345194504476;0.002468109130859375
0.007962230381116223;0.008059531450271606
0.010115485971472075;0.010575145483016968
0.010119254442405079;0.010194718837738037
0.003885083664553545;0.00397840142250061
0.0005276597974994262;0.0005283355712890625
0.0005472567845744818;0.0005474090576171875
0.007991314387647549;0.008014708757400513
0.0024850623158571895;0.002570807933807373
0.005368184771752142;0.0053802430629730225
0.005395814115317805;0.005441099405288696
0.0021866565286613312;0.002190619707107544
0.0033914073648779915;0.003483712673187256
0.008797664974634222;0.00879669189453125
0.0054566739280349705;0.0054998695850372314
0.0023869274390651727;0.0023870766162872314
0.000767949707588892;0.0008167028427124023
0.0020162664975091095;0.0020170211791992188
0.0021588808335077786;0.0021619796752929688
0.009201582548033778;0.009202957153320312
0.003963491257163397;0.004245372489094734
0.002999453778965621;0.0030031204223632812
0.009488892328039808;0.0096760094165802
0.0057094575798118915;0.005725830793380737
0.006101591599591704;0.0061064064502716064
0.002464344705156092;0.0024652481079101562
0.0051632244562305404;0.00516703724861145
0.0005949271938397032;0.0005950927734375
0.0048910381632641725;0.0049696266651153564
0.005594610990701455;0.005615234375
0.0003924727179676126;0.000392913818359375
0.009726571040551352;0.01039046049118042
0.002666286020107662;0.0027532577514648438
0.0002933570096644075;0.000293731689453125
0.004889324080300107;0.0048961639404296875
0.0007682320083908436;0.0007677078247070312
5.482318725338543e-05;5.53131103515625e-05
5.967249753119558e-06;6.67572021484375e-06
0.003642740731395885;0.003647834062576294
0.004723474523383012;0.004750639200210571
0.0033663158602036617;0.003367394208908081
0.0071560578847683;0.007157266139984131
0.0013557130359152121;0.0013551712036132812
0.003070318574419996;0.003070831298828125
0.0016197729798336415;0.0016202926635742188
0.0065151180796012365;0.0065160393714904785
0.0066632952106041475;0.006664246320724487
0.0004754825896164958;0.00047588348388671875
7.143002521132122e-05;7.152557373046875e-05
0.010647722482410164;0.010893702507019043
0.00034428052104943887;0.0003452301025390625
0.005012676972578327;0.005017310380935669
0.0012058072211673769;0.0013044625520706177
0.005727540246712321;0.005767852067947388
0.007546204435367844;0.00760844349861145
0.0063709517309617865;0.006451070308685303
0.0009411974927688165;0.0009421706199645996
0.009657017318341106;0.009657889604568481
0.0022253143907964056;0.002225905656814575
0.002011103325529958;0.002011328935623169
0.0006720391035421377;0.0006723403930664062
0.004051258996682305;0.004052162170410156
0.00940238200592199;0.009429931640625
0.0022240758048309777;0.0022383034229278564
0.00037226577557541215;0.00037288665771484375
0.00558825643879135;0.005779087543487549
0.0016612024425195983;0.0016621947288513184
0.001034411336279019;0.0010347366333007812
0.0014843703962850842;0.0015751272439956665
0.003942141901548212;0.003950148820877075
0.00039398836706547454;0.00039386749267578125
0.01274575161192123;0.012752562761306763
0.010468650988017136;0.01130625605583191
0.004696102210462413;0.004696875810623169
0.005319421721806427;0.005407780408859253
0.00235389432741772;0.0023546218872070312
0.0017669930490220695;0.0017757415771484375
0.005307749262556593;0.0053529292345047
0.0018088954594260797;0.0018091201782226562
0.0014567320271661741;0.00146484375
0.0083088769340703;0.008330374956130981
0.007102904775651524;0.007121026515960693
0.004089743974394751;0.0041065514087677
0.00928107248565384;0.009351730346679688
0.001712421976381585;0.0017147064208984375
0.0027015618165045687;0.002811908721923828
0.00769513564509446;0.007696181535720825
0.0016010487242731518;0.0015964508056640625
0.0011892062364825013;0.001194000244140625
