True Distance;Estimated Distance
0.008331216220465398;0.00844767689704895
0.006938239857825762;0.006939917802810669
0.003209418593607282;0.0032120048999786377
0.0023364542294265636;0.0023373067378997803
0.0016988024643852723;0.0016994476318359375
0.0005690372411813457;0.0005693435668945312
0.015025301680116166;0.015172988176345825
0.00069329072298456;0.0006875991821289062
0.00615546427529666;0.006256520748138428
0.0028807025216725044;0.00297468900680542
0.01184297477994078;0.011843711137771606
0.004441125494195351;0.004527062177658081
0.016156227487277196;0.01655694842338562
0.0033877459715881963;0.003399789333343506
0.0024720037756319835;0.002472907304763794
0.004434704166402076;0.0044384002685546875
0.006354615911122478;0.006402045488357544
0.009623841734431227;0.009915530681610107
0.0005607243168918829;0.000560760498046875
0.0049807899707778325;0.005016356706619263
0.01319295106645279;0.013196021318435669
0.012614332467510364;0.012676268815994263
0.0009840060528285473;0.0009841322898864746
0.006884490819803689;0.0068922340869903564
0.014569079112633177;0.014946013689041138
0.0007633067658864506;0.0007638931274414062
0.010800480660206458;0.010859519243240356
0.0006230810291946052;0.0006198883056640625
0.0028621874361632175;0.002862006425857544
0.0009534422424321973;0.0009546279907226562
0.0066026842443898445;0.006623297929763794
0.007322859699209707;0.0073690712451934814
0.021024274598107986;0.02108195424079895
0.0034731181003566677;0.003487527370452881
0.010326965783485702;0.010329276323318481
2.3108321854055936e-05;2.384185791015625e-05
0.02378784190057083;0.023804694414138794
0.0011572910086398804;0.0011577606201171875
0.00954618644688801;0.009571105241775513
0.01154744221440316;0.011760115623474121
0.010071352878557921;0.010224878787994385
0.008993006877896965;0.008994132280349731
0.01564419157169791;0.015646010637283325
0.00434794299035033;0.004354506731033325
0.0007286572005110245;0.000819861888885498
0.00998186780178502;0.010491371154785156
0.0042508566955778825;0.004260063171386719
0.002146945534519276;0.0021477043628692627
0.002483975168185035;0.002595275640487671
0.006086837135325937;0.006320744752883911
0.010552532293043062;0.010642290115356445
0.0037865707757952674;0.003798440098762512
0.020144334409830905;0.020323753356933594
0.001006651604106471;0.0011025667190551758
0.0019660833924822433;0.001969367265701294
0.001874659037958938;0.0018749237060546875
0.007388406883872586;0.007594585418701172
0.015380436114890952;0.015462905168533325
0.005100684581676937;0.005102187395095825
0.000759143558396493;0.0007598400115966797
0.016175407254308667;0.01625731587409973
0.004246834377746128;0.0042600929737091064
0.010728588541583851;0.01118844747543335
0.0027393435662507806;0.002739936113357544
0.006990672100005053;0.007002800703048706
0.001494843697474798;0.001492917537689209
0.012652211376851;0.012702971696853638
0.01579486465582918;0.015834808349609375
0.0016072234831190568;0.0016031265258789062
0.015422584827065806;0.015423804521560669
0.006020246001865053;0.00602152943611145
0.011080347510751177;0.011080771684646606
0.004039728241247889;0.004039794206619263
0.003964445067316455;0.003974854946136475
0.004766232553562557;0.004767358303070068
0.00017078189286766877;0.000171661376953125
0.0076682084173405555;0.007937073707580566
0.017862133468857146;0.017883330583572388
0.0036513977031788257;0.003659278154373169
0.002844888822444852;0.0028486549854278564
0.020509664072582586;0.020687133073806763
0.007656880154406485;0.007939904928207397
5.3297294784927345e-05;5.340576171875e-05
0.00034844547308050594;0.0003490447998046875
0.005293432859793466;0.0052938759326934814
0.003247730548655243;0.003254920244216919
0.025795040427309304;0.02651458978652954
0.00640155655899315;0.006422936916351318
0.009192446831639405;0.009305983781814575
0.00708592930431056;0.007108718156814575
0.003969078707062829;0.0039692223072052
0.008469717557177753;0.008477240800857544
0.004618140528102727;0.004735201597213745
0.012906415002210125;0.012942254543304443
0.024298583356289774;0.025041043758392334
0.0005400028985670678;0.0005397200584411621
0.0037883127807454534;0.0037994682788848877
0.021511354556201342;0.021536827087402344
0.02962927589539485;0.029908210039138794
0.007588602540778088;0.007589370012283325
0.00441866287837061;0.004421263933181763
0.01518206173720764;0.0151996910572052
0.003211036676315764;0.003228217363357544
0.004557144786681797;0.004559546709060669
0.0015382205566101433;0.0015344619750976562
